rank,material_id,formula,elements,density,band_gap,energy_above_hull,formation_energy_per_atom,is_stable,hull_score,formation_score,stable_score,overall_score,battery_relevant_metals,flagged_elements,screening_status
4090,mp-1301792,Li2CrO3,"Cr,Li,O",3.565470218765649,0.7612000000000001,0.0440029312500014,-2.212310916111111,False,0.1199295042029581,0.4380176373823158,0,0.2192674003954375,Cr,,POSSIBLE
4091,mp-757589,Li3V3P8O29,"Li,O,P,V",2.4717714444021985,0.9857,0.0478836820348744,-2.523972557956811,False,0.0423134415842244,0.559891766310009,0,0.2192345110798266,V,,POSSIBLE
4092,mp-851256,Li4V3P8O29,"Li,O,P,V",2.5306655760838024,0.8644,0.0485031789015133,-2.5730341433062778,False,0.0299233371279992,0.5790771172658326,0,0.2191348264634409,V,,POSSIBLE
4093,mp-851247,Li4V3P8O29,"Li,O,P,V",2.503037915254245,0.7346,0.0485119153787865,-2.573025406829004,False,0.0297486052256707,0.5790737008988028,0,0.2190375281886999,V,,POSSIBLE
4094,mp-759579,LiMnPH2O5,"H,Li,Mn,O,P",2.838665997459347,3.3891,0.0436839313750008,-2.1837170799657217,False,0.1263095877604816,0.4268361238271578,0,0.2188629166077701,Mn,,POSSIBLE
4095,mp-25923,Li6Mn9(PO4)8,"Li,Mn,O,P",3.269989962951098,2.9786,0.0484423340909101,-2.565488777609494,False,0.0311402497543423,0.5761265299998137,0,0.2187714228648231,Mn,,POSSIBLE
4096,mp-757633,Li3V3P8O29,"Li,O,P,V",2.46770466547524,1.1095,0.0479261666860386,-2.523930073305648,False,0.0414637370997341,0.5598751528447694,0,0.2187613589005231,V,,POSSIBLE
4097,mp-768855,Li5Mn2P2(CO7)2,"C,Li,Mn,O,P",2.6991180839831466,0.0,0.0460084789222223,-2.3690711628725785,False,0.0798180097161904,0.4993181503726271,0,0.2186612579743242,Mn,,POSSIBLE
4098,mp-757137,Li4CrNi3O8,"Cr,Li,Ni,O",4.535847478201529,0.0,0.0380795298958336,-1.7310195420833328,False,0.2383991292592924,0.2498104309302354,0,0.2185531719181932,"Cr, Ni",,POSSIBLE
4099,mp-1174775,Li6Mn3CoO10,"Co,Li,Mn,O",3.9409450235716585,0.9657,0.042018960874997,-2.047265610689656,False,0.1596094469244264,0.3734772829366332,0,0.2185022448362562,"Co, Mn",,POSSIBLE
4100,mp-762012,LiNiPO4,"Li,Ni,O,P",3.275328972766125,3.2464000000000004,0.0454177735714287,-2.3196303736394555,False,0.0916322760883397,0.4799845131447654,0,0.2183923314492547,Ni,,POSSIBLE
4101,mp-863375,Li3V3P8O29,"Li,O,P,V",2.4731794943379564,0.8987999999999999,0.0479632065697597,-2.5238930334219263,False,0.0407229294329564,0.5598606685356404,0,0.2183488451756002,V,,POSSIBLE
4102,mp-1173987,Li3Mn2O5,"Li,Mn,O",3.860283747589223,0.5742000000000003,0.0430498834999868,-2.1289657400862083,False,0.138990716309676,0.4054258154686356,0,0.2183439293843443,Mn,,POSSIBLE
4103,mp-769563,Li4V3Cr3(TeO8)2,"Cr,Li,O,Te,V",4.50000651039244,0.8393999999999995,0.0442634567358224,-2.226278001666667,False,0.1147189242038302,0.4434794143775892,0,0.2183132033442628,"Cr, V",,POSSIBLE
4104,mp-1174359,Li4Mn3O7,"Li,Mn,O",3.8932491996372014,1.1624,0.0430282296428448,-2.125517205509031,False,0.1394237992941392,0.4040772788146491,0,0.2181101371969037,Mn,,POSSIBLE
4105,mp-1100501,Li9Mn7O16,"Li,Mn,O",3.935054116530445,0.5887000000000002,0.0430184601562384,-2.124442541109913,False,0.1396191916618096,0.4036570352878665,0,0.2180705177647486,Mn,,POSSIBLE
4106,mp-849997,Li4V3P8O29,"Li,O,P,V",2.5240429400056663,0.8993,0.0486019186742412,-2.572935403533549,False,0.0279485150361295,0.5790385054439844,0,0.2180351601752657,V,,POSSIBLE
4107,mp-758805,Li2VO2F,"F,Li,O,V",3.454735493481927,0.9741,0.0497824116666683,-2.667536767777777,False,0.0043383367226058,0.6160320180057414,0,0.2179972914994427,V,,POSSIBLE
4108,mp-783908,Li4Cr3Cu3(SbO8)2,"Cr,Cu,Li,O,Sb",4.924305590733724,0.0,0.0399062148363045,-1.8710716411904769,False,0.201864937659837,0.3045772847595837,0,0.2176277653787646,Cr,,POSSIBLE
4109,mp-776423,Li6Ni2C4SO16,"C,Li,Ni,O,S",2.8758641654018,3.6761,0.0417234181896581,-2.016693692844828,False,0.1655203803606026,0.3615222478706494,0,0.2175689959530587,Ni,,POSSIBLE
4110,mp-1174387,Li4Mn3O7,"Li,Mn,O",3.881920583749604,0.8574999999999999,0.0431123278571305,-2.1254331072947457,False,0.1377418123210086,0.4040443925199171,0,0.2171735341585257,Mn,,POSSIBLE
4111,mp-768602,Li4Fe5Sb3O16,"Fe,Li,O,Sb",4.803637796173516,0.9514000000000004,0.0403150151785478,-1.900214839761904,False,0.1936888205317298,0.3159736244535712,0,0.2171196198512013,Fe,,POSSIBLE
4112,mp-1177218,Li4V3P8O29,"Li,O,P,V",2.532116817633248,0.2899999999999999,0.0486850810606043,-2.572852241147187,False,0.0262852448739119,0.5790059851012903,0,0.2171089794661032,V,,POSSIBLE
4113,mp-1316353,Li5Mn3O8,"Li,Mn,O",3.8235532803274914,0.4465000000000003,0.0431998009374892,-2.131852237528736,False,0.1359923271159707,0.406554569586007,0,0.2170898792688863,Mn,,POSSIBLE
4114,mp-756337,Li2CoCu(PO4)2,"Co,Cu,Li,O,P",3.7275477869194953,0.0,0.0450234064285739,-2.274752868639456,False,0.0995197253349912,0.4624353312886582,0,0.2165882148852755,Co,,POSSIBLE
4115,mp-861850,Li3CuNi3O8,"Cu,Li,Ni,O",4.616780878512015,0.0,0.0331584054722231,-1.320777778666666,False,0.3368229453173575,0.0893869111474565,0,0.2165380388261564,Ni,,POSSIBLE
4116,mp-755913,Li4FeSb(TeO6)2,"Fe,Li,O,Sb,Te",5.142605800401995,1.6130999999999998,0.0401685131875,-1.8818121688333336,False,0.1966188998749483,0.3087773282520871,0,0.216212459819452,Fe,,POSSIBLE
4117,mp-771344,Li3FePCO7,"C,Fe,Li,O,P",2.7170050585440104,4.0108,0.0458292594230753,-2.336672334395604,False,0.0834024480476888,0.4866487086809098,0,0.2161983944645473,Fe,,POSSIBLE
4118,mp-774669,Li4V2Cr3Sn3O16,"Cr,Li,O,Sn,V",4.782907720116785,1.2387000000000006,0.0453270405133983,-2.29530597279762,False,0.0934469617262649,0.4704725464274932,0,0.2160612201990683,"Cr, V",,POSSIBLE
4119,mp-775383,Li4V3P8O29,"Li,O,P,V",2.548598054596168,1.1562,0.0487800486742413,-2.5727572735335498,False,0.0243858669814862,0.578968848368262,0,0.2160513237687091,V,,POSSIBLE
4120,mp-1174259,Li4Mn3CoO8,"Co,Li,Mn,O",4.179711223671242,0.6049000000000002,0.0418543404687516,-2.0146018085704034,False,0.1629018994594538,0.3607042242850288,0,0.2158425232024596,"Co, Mn",,POSSIBLE
4121,mp-753892,Li2Cr2O7,"Cr,Li,O",2.4722107058855536,2.4081,0.0398803333030297,-1.855893267424242,False,0.2023825753074685,0.2986418380028261,0,0.2158350597200968,Cr,,POSSIBLE
4122,mp-1177236,Li4V3Ni(PO4)4,"Li,Ni,O,P,V",3.411830035574893,1.896,0.0487253232559483,-2.566097194710885,False,0.0254803901107794,0.5763644492503753,0,0.21574177179856,"Ni, V",,POSSIBLE
4123,mp-777461,Li4V3Cr2Sn3O16,"Cr,Li,O,Sn,V",4.7493678423962935,1.3282000000000005,0.04553608375,-2.30887766279762,False,0.0892660406000373,0.4757797054574951,0,0.2156192192401438,"Cr, V",,POSSIBLE
4124,mp-1175322,Li7Mn5O12,"Li,Mn,O",3.853629949992043,0.3810000000000002,0.0432793431249889,-2.126712003874521,False,0.1344014619076526,0.4045445002833419,0,0.2155113791483786,Mn,,POSSIBLE
4125,mp-1100506,Li9Mn7O16,"Li,Mn,O",3.936255625589184,0.5594000000000001,0.0432953554687385,-2.1241656457974134,False,0.1340812107129647,0.4035487564030631,0,0.2149867306332026,Mn,,POSSIBLE
4126,mp-757012,Li3TiV3O8,"Li,O,Ti,V",3.961808022850597,1.509,0.0498816327500009,-2.652757637555556,False,0.0023538882887976,0.6102526939558671,0,0.2148830814433922,"Ti, V",,POSSIBLE
4127,mp-780136,Li3Mn4(BO3)4,"B,Li,Mn,O",3.157175933787258,0.2033,0.0475112283695597,-2.461900445582209,False,0.0497626153684123,0.5356186970238571,0,0.2148359824109768,Mn,,POSSIBLE
4128,mp-1100533,Li9Mn7O16,"Li,Mn,O",3.937390898371325,0.0,0.0433116329687379,-2.124149368297414,False,0.1337556563217488,0.4035423911470701,0,0.2148054478784364,Mn,,POSSIBLE
4129,mp-772738,Li3Fe2(PO4)3,"Fe,Li,O,P",2.9827720668283524,2.2874,0.0475596063749987,-2.4646824428214287,False,0.0487950422085589,0.536706586724371,0,0.2146845785682372,Fe,,POSSIBLE
4130,mp-1177638,Li3Mn4(BO3)4,"B,Li,Mn,O",3.1341047541617177,0.0,0.0475279192391244,-2.461883754712644,False,0.0494287934743745,0.5356121701212291,0,0.2146500959533361,Mn,,POSSIBLE
4131,mp-779788,LiMnO2,"Li,Mn,O",4.1333263240693805,0.0,0.0432518277083335,-2.116618136357759,False,0.1349517776636734,0.4005973308343472,0,0.2144325435070419,Mn,,POSSIBLE
4132,mp-771345,Li3NiPCO7,"C,Li,Ni,O,P",2.869737611743714,3.796300000000001,0.0453496594230786,-2.2851815701648337,False,0.0929945774306908,0.4665134363346477,0,0.2144267203040067,Ni,,POSSIBLE
4133,mp-773027,Li5V18O44,"Li,O,V",3.4229317934058106,0.0,0.046381271417907,-2.367651672039801,False,0.0723620592331951,0.4987630637481036,0,0.2143662048900936,V,,POSSIBLE
4134,mp-1275559,Li3V4O8,"Li,O,V",3.818118340844979,0.8917999999999999,0.0475680982500072,-2.462192281999999,False,0.0486252024175115,0.53573281857246,0,0.2142503478299923,V,,POSSIBLE
4135,mp-1174382,Li5Mn2CoO8,"Co,Li,Mn,O",3.9230981880014895,0.972,0.0422053540625011,-2.0292941360955465,False,0.1558815328905194,0.3664496044622073,0,0.2139922046515582,"Co, Mn",,POSSIBLE
4136,mp-753118,Li2FeSiO4,"Fe,Li,O,Si",3.1123701093517844,3.2064000000000004,0.0482533517708336,-2.5150130818749994,False,0.0349199471381751,0.5563881964236003,0,0.2139418396742564,Fe,,POSSIBLE
4137,mp-760955,Li3V3P8O29,"Li,O,P,V",2.491969679666737,1.2143000000000002,0.0483763812209225,-2.5234798587707634,False,0.0324593249463894,0.5596990981209841,0,0.2137473130628586,V,,POSSIBLE
4138,mp-777882,Li3MnV(PO4)3,"Li,Mn,O,P,V",2.877750054682607,0.3848000000000002,0.0495936609375018,-2.6200897828429794,False,0.0081134022257616,0.5974780505526767,0,0.2135796889176057,"Mn, V",,POSSIBLE
4139,mp-766014,Li6CrFe3(PO4)6,"Cr,Fe,Li,O,P",2.9701107231038915,2.3823,0.0481397643749996,-2.5029299206964275,False,0.0371917256976527,0.5516631210674856,0,0.2135375415073289,"Cr, Fe",,POSSIBLE
4140,mp-761322,LiNiBO3,"B,Li,Ni,O",3.5524584848960985,3.1186,0.0443654158333277,-2.1990993766666675,False,0.112679714747926,0.4328513138910774,0,0.2134718029732364,Ni,,POSSIBLE
4141,mp-776472,Li3Mn4(BO3)4,"B,Li,Mn,O",3.149608235143137,0.0498999999999998,0.0476380057608629,-2.4617736681909053,False,0.0472270333412477,0.5355691211952716,0,0.2134240607560313,Mn,,POSSIBLE
4142,mp-849953,Li2Mn3VO8,"Li,Mn,O,V",3.922558895480268,0.5,0.0441887165437808,-2.184148837175698,False,0.1162137482075383,0.4270049608825058,0,0.213369297823023,"Mn, V",,POSSIBLE
4143,mp-759285,Li4Fe7(OF7)2,"F,Fe,Li,O",3.4796783606417705,3.0404,0.0487074279629622,-2.547315259382716,False,0.0258383007981659,0.5690198431123183,0,0.2133680105283027,Fe,,POSSIBLE
4144,mp-1639020,Li6Mn5SbO12,"Li,Mn,O,Sb",3.999315745061311,0.7326000000000001,0.0433102972916685,-2.1132921604022994,False,0.1337823702234662,0.3992967202747493,0,0.2133341557190687,Mn,,POSSIBLE
4145,mp-1290806,LiTiNiO4,"Li,Ni,O,Ti",4.048563019834882,0.6869000000000001,0.0461632517634882,-2.342190586666667,False,0.0767225111373589,0.4888066007614244,0,0.2132796913920459,"Ni, Ti",,POSSIBLE
4146,mp-764763,Li7Mn4O12,"Li,Mn,O",3.652824897903325,0.0,0.0428114598840556,-2.0710854115242383,False,0.1437592529485229,0.3827919276928945,0,0.2130447638142006,Mn,,POSSIBLE
4147,mp-863398,Li3V3P8O29,"Li,O,P,V",2.4927920311424945,1.0131,0.0484421973837125,-2.5234140426079734,False,0.0311429839351743,0.5596733609546717,0,0.213014317498481,V,,POSSIBLE
4148,mp-779305,Li2FeBO4,"B,Fe,Li,O",3.103436976749194,2.6808,0.045729320625,-2.3048163226041662,False,0.0854012509699711,0.4741915334404805,0,0.2129377247376522,Fe,,POSSIBLE
4149,mp-761103,Li5VO4F,"F,Li,O,V",2.4429645332864194,1.91,0.0476082970454552,-2.453494222878788,False,0.047821215664007,0.532331474818762,0,0.2126176848017705,V,,POSSIBLE
4150,mp-753750,Li5Mn5(FeO6)2,"Fe,Li,Mn,O",4.372054723255745,0.6700999999999997,0.042277175833334,-2.024731683180077,False,0.1544450780982962,0.3646654741741375,0,0.2125777089150111,"Fe, Mn",,POSSIBLE
4151,mp-859799,Li9Si2Ni5O16,"Li,Ni,O,Si",4.15510076647164,0.5968999999999998,0.0417105664583337,-1.9756195903125,False,0.165777418454139,0.3454603724407158,0,0.212088710504027,Ni,,POSSIBLE
4152,mp-770155,Li3V3(BO5)2,"B,Li,O,V",3.4636516819823715,1.2932,0.0492075316666706,-2.577923281018519,False,0.0158360918095869,0.580988996431835,0,0.212055999246415,V,,POSSIBLE
4153,mp-1176643,LiMnCO4,"C,Li,Mn,O",3.246399755283366,0.5341999999999998,0.0423960577976165,-2.03039082446634,False,0.1520674067415176,0.3668784603814151,0,0.21204453484133,Mn,,POSSIBLE
4154,mp-770199,Li2CoSn3(PO4)6,"Co,Li,O,P,Sn",3.527235382503515,0.0,0.0469162295370377,-2.391588839431217,False,0.0616627525333944,0.5081236042610409,0,0.2117577753847312,Co,,POSSIBLE
4155,mp-31560,Li2Co(PO3)4,"Co,Li,O,P",2.535545225214176,3.154,0.048356500745613,-2.5065599658020044,False,0.0328569398157922,0.5530826367402851,0,0.2116502397577855,Co,,POSSIBLE
4156,mp-765483,Li3V3P8O29,"Li,O,P,V",2.47673682719192,0.8481,0.0485649597092932,-2.523291280282393,False,0.0286877043056155,0.559625355202643,0,0.2116471116890136,V,,POSSIBLE
4157,mp-754968,Li3FePCO7,"C,Fe,Li,O,P",2.739840014497088,4.0809,0.0462451705769213,-2.3362564232417578,False,0.0750841127692236,0.4864860681670302,0,0.2115663858815335,Fe,,POSSIBLE
4158,mp-757035,Li5FeP3O11,"Fe,Li,O,P",2.736081517270332,4.1409,0.0495491802499952,-2.601704117029761,False,0.0090030279755763,0.5902884041384701,0,0.2115526068350314,Fe,,POSSIBLE
4159,mp-767268,LiV9O22,"Li,O,V",3.4002837335648213,0.0,0.0459026931249972,-2.308598890885416,False,0.0819337541988303,0.4756706927353387,0,0.2115483072667252,V,,POSSIBLE
4160,mp-1303907,Li2TiFe3O8,"Fe,Li,O,Ti",3.901321893261213,0.0597,0.043926052136058,-2.1493844478571424,False,0.1214671072217252,0.4134104753987907,0,0.2115005753615256,"Fe, Ti",,POSSIBLE
4161,mp-1302799,Li3Mn3TeO8,"Li,Mn,O,Te",4.29679595845167,0.8445,0.0423238697500059,-2.0202218886973173,False,0.1535111871681064,0.3629019357708413,0,0.211446830462253,Mn,,POSSIBLE
4162,mp-690866,LiMnPO4,"Li,Mn,O,P",3.121954198488588,2.3498,0.0493529674999946,-2.584075765843889,False,0.0129273359084649,0.5833949028000113,0,0.2112982507296596,Mn,,POSSIBLE
4163,mp-771340,Li3MnPCO7,"C,Li,Mn,O,P",2.6554373149383523,3.8051,0.0473382734615386,-2.421179622121069,False,0.0532217601873761,0.5196949700642147,0,0.211165207625532,Mn,,POSSIBLE
4164,mp-758275,Li4Ni7O12,"Li,Ni,O",5.056890478324439,0.0249000000000001,0.0337619489311613,-1.329846255942029,False,0.324751913318943,0.092933105546261,0,0.21114013926661,Ni,,POSSIBLE
4165,mp-697757,LiCr2(PO4)3,"Cr,Li,O,P",2.939385201352234,0.1954,0.0477636205555498,-2.45194865012566,False,0.0447147035600461,0.5317270843269892,0,0.2106975664724716,Cr,,POSSIBLE
4166,mp-1639950,LiMn2O3,"Li,Mn,O",4.44293924929515,0.476,0.0430933562500008,-2.0743432086159004,False,0.1381212495816275,0.3840658771607154,0,0.2103897442761455,Mn,,POSSIBLE
4167,mp-705001,LiCrP2O7,"Cr,Li,O,P",2.9004163642600744,3.0921,0.0499445520454537,-2.624399683192641,False,0.0010954854058227,0.5991634210967368,0,0.2103097143570604,Cr,,POSSIBLE
